timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 18:05:00,jl_djuanda,74,42,2,15,0.96
2026-02-05 18:05:00,jl_djuanda,77,40,2,16,0.97
2026-02-05 18:06:00,jl_djuanda,70,63,3,23,0.95
2026-02-05 18:06:00,jl_djuanda,71,63,3,23,0.95
2026-02-05 18:07:00,jl_djuanda,68,54,10,23,0.98
2026-02-05 18:07:00,jl_djuanda,66,57,10,23,0.98
2026-02-05 18:08:00,jl_djuanda,57,58,2,16,0.94
2026-02-05 18:08:00,jl_djuanda,60,46,3,15,0.95
2026-02-05 18:09:00,jl_djuanda,66,41,4,22,0.9
2026-02-05 18:09:00,jl_djuanda,56,69,7,9,1.03
2026-02-05 18:10:00,jl_djuanda,37,32,0,6,1.15
2026-02-05 18:10:00,jl_djuanda,38,19,1,9,1.06
2026-02-05 18:42:00,jl_djuanda,82,10,3,11,0.91
2026-02-05 18:42:00,jl_djuanda,60,28,6,8,0.91
2026-02-05 18:43:00,jl_djuanda,66,11,3,5,0.95
2026-02-05 18:43:00,jl_djuanda,80,23,2,7,0.93
2026-02-05 18:44:00,jl_djuanda,70,15,4,6,1.0
2026-02-05 18:44:00,jl_djuanda,90,13,2,5,1.0
2026-02-05 18:45:00,jl_djuanda,77,13,2,4,0.91
2026-02-05 18:45:00,jl_djuanda,77,13,2,4,0.9
2026-02-05 18:46:00,jl_djuanda,98,8,5,9,1.05
2026-02-05 18:46:00,jl_djuanda,97,8,5,9,1.05
2026-02-05 18:47:00,jl_djuanda,66,4,0,3,0.89
2026-02-05 18:47:00,jl_djuanda,66,4,0,3,0.9
2026-02-05 18:48:00,jl_djuanda,93,8,0,12,1.02
2026-02-05 18:48:00,jl_djuanda,93,8,0,12,1.02
2026-02-05 18:49:00,jl_djuanda,99,9,2,5,1.03
2026-02-05 18:49:00,jl_djuanda,100,11,2,6,1.01
2026-02-05 18:50:00,jl_djuanda,66,14,3,3,1.03
2026-02-05 18:50:00,jl_djuanda,67,14,3,4,1.01
2026-02-05 18:51:00,jl_djuanda,67,0,4,6,0.89
2026-02-05 18:51:00,jl_djuanda,69,0,3,6,0.9
2026-02-05 18:52:00,jl_djuanda,105,9,2,8,1.02
2026-02-05 18:52:00,jl_djuanda,115,9,2,9,1.01
2026-02-05 18:53:00,jl_djuanda,75,5,1,3,1.11
2026-02-05 18:53:00,jl_djuanda,75,5,1,3,1.1
2026-02-05 18:54:00,jl_djuanda,88,5,1,11,1.06
2026-02-05 18:54:00,jl_djuanda,89,5,1,11,1.07
2026-02-05 18:55:00,jl_djuanda,112,6,3,9,1.05
2026-02-05 18:55:00,jl_djuanda,114,6,3,9,1.05
2026-02-05 18:56:00,jl_djuanda,110,22,4,13,0.96
2026-02-05 18:56:00,jl_djuanda,112,22,4,13,0.96
